"dpto","code","mpio","year","periodo","crop","harvested","prod","yield","NA"
"CESAR",20770,"SAN MARTIN","CAFE",2011,"2011",16.399160411078,15,7.5,0.5
"CHOCO",27245,"CARMEN DEL ATRATO","CAFE",2011,"2011",210,157.5,98,0.622222222222222
"CUNDINAMARCA",25878,"VIOTA","CAFE",2011,"2011",5001,4900,5000,1.02040816326531
"CUNDINAMARCA",25662,"SAN JUAN DE RIOSECO","CAFE",2011,"2011",2618.76,2304.5,1843.6,0.8
"CUNDINAMARCA",25596,"QUIPILE","CAFE",2011,"2011",2035,1750,1150,0.657142857142857
"CUNDINAMARCA",25245,"EL COLEGIO","CAFE",2011,"2011",1756,1457,1200,0.823610157858614
"CUNDINAMARCA",25862,"VERGARA","CAFE",2011,"2011",1500,1210,1694,1.4
"CUNDINAMARCA",25394,"LA PALMA","CAFE",2011,"2011",1495.72,1365,1638,1.2
"CUNDINAMARCA",25513,"PACHO","CAFE",2011,"2011",1458,1263,1136.7,0.9
"CUNDINAMARCA",25777,"SUPATA","CAFE",2011,"2011",1444.18,908,675,0.743392070484581
"CUNDINAMARCA",25328,"GUAYABAL DE SIQUIMA","CAFE",2011,"2011",1424,1376,698,0.507267441860465
"CUNDINAMARCA",25386,"LA MESA","CAFE",2011,"2011",1388,1278,940,0.735524256651017
"CUNDINAMARCA",25123,"CACHIPAY","CAFE",2011,"2011",1378,1041,850,0.816522574447647
"CUNDINAMARCA",25148,"CAPARRAPI","CAFE",2011,"2011",1316,933,933,1
"CUNDINAMARCA",25040,"ANOLAIMA","CAFE",2011,"2011",1300,1168,710,0.607876712328767
"CUNDINAMARCA",25718,"SASAIMA","CAFE",2011,"2011",1300,450,500,1.11111111111111
"CUNDINAMARCA",25320,"GUADUAS","CAFE",2011,"2011",1280,1000,1000,1
"CUNDINAMARCA",25518,"PAIME","CAFE",2011,"2011",1246.29,1137.29,1227,1.07888049661916
"CUNDINAMARCA",25823,"TOPAIPI","CAFE",2011,"2011",1188.2,1065.2,1278.24,1.2
"CUNDINAMARCA",25168,"CHAGUANI","CAFE",2011,"2011",1084,964,602,0.62448132780083
"CUNDINAMARCA",25402,"LA VEGA","CAFE",2011,"2011",1004,905,905,1
"CUNDINAMARCA",25885,"YACOPI","CAFE",2011,"2011",1000,1000,1000,1
"CUNDINAMARCA",25867,"VIANI","CAFE",2011,"2011",998,166,115,0.692771084337349
"CUNDINAMARCA",25580,"PULI","CAFE",2011,"2011",928.53,695.77,670,0.962961898328471
"CUNDINAMARCA",25290,"FUSAGASUGA","CAFE",2011,"2011",880.36,800,640,0.8
"CUNDINAMARCA",25653,"SAN CAYETANO","CAFE",2011,"2011",831,791,988.75,1.25
"CUNDINAMARCA",25488,"NILO","CAFE",2011,"2011",721.29,70.1,75,1.06990014265335
"CUNDINAMARCA",25743,"SILVANIA","CAFE",2011,"2011",686,526,33.8,0.0642585551330799
"CUNDINAMARCA",25506,"VENECIA","CAFE",2011,"2011",648,610,549,0.9
"CUNDINAMARCA",25797,"TENA","CAFE",2011,"2011",604,584,286.16,0.49
"CUNDINAMARCA",25658,"SAN FRANCISCO","CAFE",2011,"2011",590.5,515.29,257.645,0.5
"CUNDINAMARCA",25095,"BITUIMA","CAFE",2011,"2011",564,524,340,0.648854961832061
"CUNDINAMARCA",25645,"SAN ANTONIO DEL TEQUENDAMA","CAFE",2011,"2011",560,490,300,0.612244897959184
"CUNDINAMARCA",25258,"EL PEÑON","CAFE",2011,"2011",531,469,388,0.8272921108742
"CUNDINAMARCA",25019,"ALBAN","CAFE",2011,"2011",529,488,732,1.5
"CUNDINAMARCA",25649,"SAN BERNARDO","CAFE",2011,"2011",400,350,220,0.628571428571429
"CUNDINAMARCA",25815,"TOCAIMA","CAFE",2011,"2011",390,370,185,0.5
"CUNDINAMARCA",25053,"ARBELAEZ","CAFE",2011,"2011",369,156,187.2,1.2
"CUNDINAMARCA",25524,"PANDI","CAFE",2011,"2011",275.2,235,175,0.74468085106383
"CUNDINAMARCA",25035,"ANAPOIMA","CAFE",2011,"2011",247,245,116,0.473469387755102
"CUNDINAMARCA",25398,"LA PEÑA","CAFE",2011,"2011",232.15,152.15,121.72,0.8
"CUNDINAMARCA",25875,"VILLETA","CAFE",2011,"2011",203.02,80,68.8,0.86
"CUNDINAMARCA",25368,"JERUSALEN","CAFE",2011,"2011",200,160,96,0.6
"CUNDINAMARCA",25297,"GACHETA","CAFE",2011,"2011",175,55,38.5,0.7
"CUNDINAMARCA",25594,"QUETAME","CAFE",2011,"2011",173,128,34,0.265625
"CUNDINAMARCA",25335,"GUAYABETAL","CAFE",2011,"2011",162.78,90,120,1.33333333333333
"CUNDINAMARCA",25426,"MACHETA","CAFE",2011,"2011",155,116,139,1.19827586206897
"CUNDINAMARCA",25438,"MEDINA","CAFE",2011,"2011",155,80,80,1
"CUNDINAMARCA",25436,"MANTA","CAFE",2011,"2011",151,111,66.6,0.6
"CUNDINAMARCA",25805,"TIBACUY","CAFE",2011,"2011",146,12,5.4,0.45
"CUNDINAMARCA",25592,"QUEBRADANEGRA","CAFE",2011,"2011",136,125,75,0.6
"CUNDINAMARCA",25599,"APULO","CAFE",2011,"2011",130,122,60,0.491803278688525
"CUNDINAMARCA",25807,"TIBIRITA","CAFE",2011,"2011",107,88.49,120,1.3560854333823
"CUNDINAMARCA",25898,"ZIPACON","CAFE",2011,"2011",100,100,63,0.63
"CUNDINAMARCA",25372,"JUNIN","CAFE",2011,"2011",92.37,72.37,55.7249,0.77
"CUNDINAMARCA",25086,"BELTRAN","CAFE",2011,"2011",92.2,60,60,1
"CUNDINAMARCA",25839,"UBALA","CAFE",2011,"2011",78.95,31.2,12.48,0.4
"CUNDINAMARCA",25279,"FOMEQUE","CAFE",2011,"2011",75,20,26,1.3
"CUNDINAMARCA",25871,"VILLAGOMEZ","CAFE",2011,"2011",72,20,24,1.2
"CUNDINAMARCA",25491,"NOCAIMA","CAFE",2011,"2011",67,60,61,1.01666666666667
"CUNDINAMARCA",25151,"CAQUEZA","CAFE",2011,"2011",65.38,19.38,38.76,2
"CUNDINAMARCA",25489,"NIMAIMA","CAFE",2011,"2011",64,60,48,0.8
"CUNDINAMARCA",25299,"GAMA","CAFE",2011,"2011",58.5,36.1,18.05,0.5
"CUNDINAMARCA",25293,"GACHALA","CAFE",2011,"2011",56.81,19,28.5,1.5
"CUNDINAMARCA",25120,"CABRERA","CAFE",2011,"2011",47.59,22.59,18.072,0.8
"CUNDINAMARCA",25339,"GUTIERREZ","CAFE",2011,"2011",44,10,2,0.2
"CUNDINAMARCA",25281,"FOSCA","CAFE",2011,"2011",33,22.44,10.5468,0.47
"CUNDINAMARCA",25181,"CHOACHI","CAFE",2011,"2011",27,25,30,1.2
"CUNDINAMARCA",25841,"UBAQUE","CAFE",2011,"2011",27,5,5.5,1.1
"CUNDINAMARCA",25535,"PASCA","CAFE",2011,"2011",17,14,13,0.928571428571429
"CUNDINAMARCA",25530,"PARATEBUENO","CAFE",2011,"2011",10,2,1.6,0.8
"HUILA",41551,"PITALITO","CAFE",2011,"2011",16855.2,9788.8,7831.04,0.8
"HUILA",41006,"ACEVEDO","CAFE",2011,"2011",12696.8,7604.9,8517.488,1.12
"HUILA",41298,"GARZON","CAFE",2011,"2011",8994.7,5676.8,6358.016,1.12
"HUILA",41396,"LA PLATA","CAFE",2011,"2011",8823.8,5193,5816.16,1.12
"HUILA",41668,"SAN AGUSTIN","CAFE",2011,"2011",5459.3,3172.1,3552.752,1.12
"HUILA",41020,"ALGECIRAS","CAFE",2011,"2011",5430.7,3436.3,3848.656,1.12
"HUILA",41306,"GIGANTE","CAFE",2011,"2011",4939.3,3363.8,3700.18,1.1
"HUILA",41807,"TIMANA","CAFE",2011,"2011",4636.9,2841.6,3182.592,1.12
"HUILA",41770,"SUAZA","CAFE",2011,"2011",4616.3,2656.1,2921.71,1.1
"HUILA",41548,"PITAL","CAFE",2011,"2011",4382.4,2776.6,3137.558,1.13
"HUILA",41319,"GUADALUPE","CAFE",2011,"2011",4244.6,2337.1,2570.81,1.1
"HUILA",41530,"PALESTINA","CAFE",2011,"2011",4140.9,2493.9,2793.168,1.12
"HUILA",41791,"TARQUI","CAFE",2011,"2011",3711.4,2369.1,2606.01,1.1
"HUILA",41001,"NEIVA","CAFE",2011,"2011",3489.4,2290.2,2519.22,1.1
"HUILA",41799,"TELLO","CAFE",2011,"2011",3153.3,2047.2,2313.336,1.13
"HUILA",41359,"ISNOS","CAFE",2011,"2011",3147,1814.7,2032.464,1.12
"HUILA",41676,"SANTA MARIA","CAFE",2011,"2011",3078,1846.7,2068.304,1.12
"HUILA",41660,"SALADOBLANCO","CAFE",2011,"2011",2943.4,1675,1876,1.12
"HUILA",41503,"OPORAPA","CAFE",2011,"2011",2687.9,1668.7,1868.944,1.12
"HUILA",41801,"TERUEL","CAFE",2011,"2011",2622.9,1788.8,2057.12,1.15
"HUILA",41524,"PALERMO","CAFE",2011,"2011",2312.9,1505.3,1655.83,1.1
"HUILA",41378,"LA ARGENTINA","CAFE",2011,"2011",2237.1,1396.1,1563.632,1.12
"HUILA",41357,"IQUIRA","CAFE",2011,"2011",2190.7,1498.6,1648.46,1.1
"HUILA",41483,"NATAGA","CAFE",2011,"2011",1748.8,872,1090,1.25
"HUILA",41132,"CAMPOALEGRE","CAFE",2011,"2011",1650.1,1090.3,1308.36,1.2
"HUILA",41206,"COLOMBIA","CAFE",2011,"2011",1609.4,795.1,898.463,1.13
"HUILA",41518,"PAICOL","CAFE",2011,"2011",1457.5,938.7,1032.57,1.1
"HUILA",41013,"AGRADO","CAFE",2011,"2011",1037,716.6,802.592,1.12
"HUILA",41349,"HOBO","CAFE",2011,"2011",947.6,631.3,694.43,1.1
"HUILA",41016,"AIPE","CAFE",2011,"2011",928.7,579.1375,723.921875,1.25
"HUILA",41615,"RIVERA","CAFE",2011,"2011",787.9,546.5,617.545,1.13
"HUILA",41078,"BARAYA","CAFE",2011,"2011",781.2,489.5,553.135,1.13
"HUILA",41244,"ELIAS","CAFE",2011,"2011",712.3,467.2,523.264,1.12
"HUILA",41797,"TESALIA","CAFE",2011,"2011",624.2,372.7,409.97,1.1
"HUILA",41026,"ALTAMIRA","CAFE",2011,"2011",73.2,51.7775,56.95525,1.1
"LA GUAJIRA",44855,"URUMITA","CAFE",2011,"2011",1371,1000,500,0.5
"LA GUAJIRA",44874,"VILLANUEVA","CAFE",2011,"2011",944,877,438.5,0.5
"LA GUAJIRA",44078,"BARRANCAS","CAFE",2011,"2011",744,430,215,0.5
"LA GUAJIRA",44001,"RIOHACHA","CAFE",2011,"2011",635,397,158.8,0.4
"LA GUAJIRA",44650,"SAN JUAN DEL CESAR","CAFE",2011,"2011",517,395,158,0.4
"LA GUAJIRA",44420,"LA JAGUA DEL PILAR","CAFE",2011,"2011",492,314,125.6,0.4
"LA GUAJIRA",44110,"EL MOLINO","CAFE",2011,"2011",446,240,120,0.5
"LA GUAJIRA",44279,"FONSECA","CAFE",2011,"2011",350,291,145.5,0.5
"LA GUAJIRA",44378,"HATO NUEVO","CAFE",2011,"2011",126,103,41.2,0.4
"LA GUAJIRA",44090,"DIBULLA","CAFE",2011,"2011",62,53,30.4,0.573584905660377
"MAGDALENA",47189,"CIENAGA","CAFE",2011,"2011",10918,9856,7884.8,0.8
"MAGDALENA",47001,"SANTA MARTA","CAFE",2011,"2011",5099,3626,2900.8,0.8
"MAGDALENA",47288,"FUNDACION","CAFE",2011,"2011",2157,2145,1716,0.8
"MAGDALENA",47053,"ARACATACA","CAFE",2011,"2011",1060,950,800,0.842105263157895
"META",50400,"LEJANIAS","CAFE",2011,"2011",950,800,960,1.2
"META",50223,"SAN LUIS DE CUBARRAL","CAFE",2011,"2011",720,625,865,1.384
"META",50330,"MESETAS","CAFE",2011,"2011",700,500,250,0.5
"META",50270,"EL DORADO","CAFE",2011,"2011",213,95,57,0.6
"META",50251,"EL CASTILLO","CAFE",2011,"2011",206,200,120,0.6
"META",50683,"SAN JUAN DE ARAMA","CAFE",2011,"2011",195,90,29.7,0.33
"META",50001,"VILLAVICENCIO","CAFE",2011,"2011",95,80,100,1.25
"META",50606,"RESTREPO","CAFE",2011,"2011",40,40,20,0.5
"META",50226,"CUMARAL","CAFE",2011,"2011",36,36,36,1
"META",50006,"ACACIAS","CAFE",2011,"2011",30,25,31.25,1.25
"META",50370,"LA URIBE","CAFE",2011,"2011",30,20,14,0.7
"META",50711,"VISTA HERMOSA","CAFE",2011,"2011",30,20,14,0.7
"META",50245,"EL CALVARIO","CAFE",2011,"2011",20,20,20,1
"META",50318,"GUAMAL","CAFE",2011,"2011",12,8,4,0.5
"META",50686,"SAN JUANITO","CAFE",2011,"2011",8,8,5.6,0.7
"META",50150,"CASTILLA LA NUEVA","CAFE",2011,"2011",6,1,0.7,0.7
"META",50110,"BARRANCA DE UPIA","CAFE",2011,"2011",5,5,4,0.8
"META",50590,"PUERTO RICO","CAFE",2011,"2011",5,5,2.5,0.5
"NARIÑO",52203,"COLON","CAFE",2011,"2011",4447,2997,2997,1
"NARIÑO",52399,"LA UNION","CAFE",2011,"2011",4035,2035,2442,1.2
"NARIÑO",52687,"SAN LORENZO","CAFE",2011,"2011",3080,1380,1380,1
"NARIÑO",52110,"BUESACO","CAFE",2011,"2011",2780,2140,2140,1
"NARIÑO",52678,"SAMANIEGO","CAFE",2011,"2011",2150,1450,1015,0.7
"NARIÑO",52207,"CONSACA","CAFE",2011,"2011",1841,1705,1705,1
"NARIÑO",52256,"EL ROSARIO","CAFE",2011,"2011",1702,1052,841.6,0.8
"NARIÑO",52019,"ALBAN","CAFE",2011,"2011",1565,1375,2062.5,1.5
"NARIÑO",52051,"ARBOLEDA","CAFE",2011,"2011",1410,160,112,0.7
"NARIÑO",52786,"TAMINANGO","CAFE",2011,"2011",1350,1250,1250,1
"NARIÑO",52683,"SANDONA","CAFE",2011,"2011",1291,1072,751,0.700559701492537
"NARIÑO",52381,"LA FLORIDA","CAFE",2011,"2011",1239,1224,1591.2,1.3
"NARIÑO",52258,"EL TABLON","CAFE",2011,"2011",885.5,775.5,775.5,1
"NARIÑO",52411,"LINARES","CAFE",2011,"2011",810,700,630,0.9
"NARIÑO",52418,"LOS ANDES","CAFE",2011,"2011",724,654,523.2,0.8
"NARIÑO",52405,"LEIVA","CAFE",2011,"2011",647,443,443,1
"NARIÑO",52254,"EL PEÑOL","CAFE",2011,"2011",600,570,570,1
"NARIÑO",52260,"EL TAMBO","CAFE",2011,"2011",590,490,196,0.4
"NARIÑO",52540,"POLICARPA","CAFE",2011,"2011",500,419,419,1
"NARIÑO",52240,"CHACHAGUI","CAFE",2011,"2011",472,407,407,1
"NARIÑO",52694,"SAN PEDRO DE CARTAGO","CAFE",2011,"2011",373,348,348,1
"NARIÑO",52001,"PASTO","CAFE",2011,"2011",234,219,262.8,1.2
"NARIÑO",52693,"SAN PABLO","CAFE",2011,"2011",220,210,189,0.9
"NARIÑO",52036,"ANCUYA","CAFE",2011,"2011",212.8,183.8,147.04,0.8
"NARIÑO",52699,"SANTACRUZ","CAFE",2011,"2011",184,150,90,0.6
"NARIÑO",52233,"CUMBITARA","CAFE",2011,"2011",165,130,117,0.9
"NARIÑO",52885,"YACUANQUER","CAFE",2011,"2011",150,115,138,1.2
"NARIÑO",52320,"GUAITARILLA","CAFE",2011,"2011",136,110,76.8,0.698181818181818
"NARIÑO",52685,"SAN BERNARDO","CAFE",2011,"2011",124,70,35,0.5
"NARIÑO",52378,"LA CRUZ","CAFE",2011,"2011",88,86,73.96,0.86
"NARIÑO",52385,"LA LLANADA","CAFE",2011,"2011",82,76,76,1
"NARIÑO",52287,"FUNES","CAFE",2011,"2011",81,74,65.4,0.883783783783784
"NARIÑO",52435,"MALLAMA","CAFE",2011,"2011",65,45,45,1
"NARIÑO",52083,"BELEN","CAFE",2011,"2011",46,32,48,1.5
"NARIÑO",52788,"TANGUA","CAFE",2011,"2011",42,32,32,1
"NARIÑO",52565,"PROVIDENCIA","CAFE",2011,"2011",40,35,28,0.8
"NARIÑO",52356,"IPIALES","CAFE",2011,"2011",23,23,27.6,1.2
"NARIÑO",52227,"CUMBAL","CAFE",2011,"2011",12,6,3.6,0.6
"NARIÑO",52354,"IMUES","CAFE",2011,"2011",8,6,6.6,1.1
"NARIÑO",52480,"NARIÑO","CAFE",2011,"2011",8,6,5.4,0.9
"NARIÑO",52835,"TUMACO","CAFE",2011,"2011",4,4,4,1
"NARIÑO",52612,"RICAURTE","CAFE",2011,"2011",2.5,2.5,1.75,0.7
"NARIÑO",52250,"EL CHARCO","CAFE",2011,"2011",2,2,2,1
"NORTE DE SANTANDER",54206,"CONVENCION","CAFE",2011,"2011",2970.93,1763.87021500917,1671.42237924379,0.947588073669637
"NORTE DE SANTANDER",54660,"SALAZAR","CAFE",2011,"2011",2354.92,1603.90164681774,657.136812087169,0.409711414282151
"NORTE DE SANTANDER",54720,"SARDINATA","CAFE",2011,"2011",2190.3,1387.09500272039,780.978524362743,0.563031748244407
"NORTE DE SANTANDER",54051,"ARBOLEDAS","CAFE",2011,"2011",2127,1388.25531254893,559.457493022605,0.402993230398955
"NORTE DE SANTANDER",54820,"TOLEDO","CAFE",2011,"2011",1868.51,1122.45492958602,481.082087339001,0.42859813312632
"NORTE DE SANTANDER",54245,"EL CARMEN","CAFE",2011,"2011",1821.63,1203.7478774224,828.699949683188,0.688433155502373
"NORTE DE SANTANDER",54670,"SAN CALIXTO","CAFE",2011,"2011",1807.87,1214.3332305176,1071.17693752952,0.882111195353636
"NORTE DE SANTANDER",54223,"CUCUTILLA","CAFE",2011,"2011",1696.14,1175.61096659027,594.801884386751,0.505951289406486
"NORTE DE SANTANDER",54418,"LOURDES","CAFE",2011,"2011",1548.65,934.519983197533,441.259786234887,0.472178010281901
"NORTE DE SANTANDER",54313,"GRAMALOTE","CAFE",2011,"2011",1379.18,878.272193402834,359.106872839345,0.408878791264014
"NORTE DE SANTANDER",54239,"DURANIA","CAFE",2011,"2011",1207.65,1042.56427696782,473.961174574369,0.454610986626965
"NORTE DE SANTANDER",54344,"HACARI","CAFE",2011,"2011",1181.73,822.596804734941,594.374266144714,0.722558442633673
"NORTE DE SANTANDER",54377,"LABATECA","CAFE",2011,"2011",1116.06,667.302563160224,347.116469878327,0.520178535257599
"NORTE DE SANTANDER",54109,"BUCARASICA","CAFE",2011,"2011",1078.11,699.285300164975,432.508240063443,0.618500403142189
"NORTE DE SANTANDER",54128,"CACHIRA","CAFE",2011,"2011",1067.41,638.960498875863,437.686189894897,0.684997258304586
"NORTE DE SANTANDER",54261,"EL ZULIA","CAFE",2011,"2011",889.82,517.975077949346,445.941506013941,0.860932359486126
"NORTE DE SANTANDER",54099,"BOCHALEMA","CAFE",2011,"2011",807.6,516.878826746016,197.224519875805,0.381568192911715
"NORTE DE SANTANDER",54498,"OCAÑA","CAFE",2011,"2011",806.24,393.249969619684,261.643042703384,0.665335188598797
"NORTE DE SANTANDER",54003,"ABREGO","CAFE",2011,"2011",671.17,419.248184639808,213.698415425426,0.509718165169927
"NORTE DE SANTANDER",54800,"TEORAMA","CAFE",2011,"2011",628.53,615.270805903396,431.866936099722,0.701913583345819
"NORTE DE SANTANDER",54172,"CHINACOTA","CAFE",2011,"2011",606.97,431.211444020149,237.258302834752,0.550213372406845
"NORTE DE SANTANDER",54520,"PAMPLONITA","CAFE",2011,"2011",496.35,324.793337644539,124.335712622069,0.382814849355514
"NORTE DE SANTANDER",54680,"SANTIAGO","CAFE",2011,"2011",468.12,362.347859673986,78.019174176204,0.215315675512476
"NORTE DE SANTANDER",54871,"VILLA CARO","CAFE",2011,"2011",441.69,236.773264841956,113.203633545896,0.478109864394777
"NORTE DE SANTANDER",54599,"RAGONVALIA","CAFE",2011,"2011",394.57,244.204700763171,130.03606646788,0.532487974480019
"NORTE DE SANTANDER",54405,"LOS PATIOS","CAFE",2011,"2011",213.07,139.909206275738,74.5524320163699,0.532862947342001
"NORTE DE SANTANDER",54398,"LA PLAYA","CAFE",2011,"2011",184.65,109.721176563131,61.3325494689324,0.558985524855753
"NORTE DE SANTANDER",54874,"VILLA DEL ROSARIO","CAFE",2011,"2011",179.02,142.1434126932,40.12713418635,0.282300343196063
"NORTE DE SANTANDER",54673,"SAN CAYETANO","CAFE",2011,"2011",177.58,143.881001859911,31.2611151153872,0.217270624413808
"NORTE DE SANTANDER",54174,"CHITAGA","CAFE",2011,"2011",148.48,58.3096048759523,17.744772105529,0.304319882518141
"NORTE DE SANTANDER",54347,"HERRAN","CAFE",2011,"2011",143.44,96.9150979126092,53.2374621177827,0.549320624592344
"NORTE DE SANTANDER",54385,"LA ESPERANZA","CAFE",2011,"2011",137.27,81.2163333067413,25.9889267969038,0.31999630787009
"NORTE DE SANTANDER",54250,"EL TARRA","CAFE",2011,"2011",72,71.9048021398138,36.4579138017628,0.507030305581997
"NORTE DE SANTANDER",54001,"CUCUTA","CAFE",2011,"2011",55.92,49.5497833236769,20.3962587537175,0.411631643684128
"NORTE DE SANTANDER",54518,"PAMPLONA","CAFE",2011,"2011",33.75,22.1739700646176,6.90505858743691,0.311403802175017
"NORTE DE SANTANDER",54125,"CACOTA","CAFE",2011,"2011",2.71,0,0,NA
"PUTUMAYO",86001,"MOCOA","CAFE",2011,"2011",45.5,32,37,1.15625
"PUTUMAYO",86569,"PUERTO CAICEDO","CAFE",2011,"2011",10,8,8.8,1.1
"QUINDIO",63130,"CALARCA","CAFE",2011,"2011",5080.5,3366.7,4021.705,1.19455401431669
"QUINDIO",63302,"GENOVA","CAFE",2011,"2011",4869.8,2797.6,2160.38,0.772226193880469
"QUINDIO",63594,"QUIMBAYA","CAFE",2011,"2011",3774.7,2574.5,3089,1.19984463002525
"QUINDIO",63548,"PIJAO","CAFE",2011,"2011",3384.7,2017.9,1750.915,0.867691659646167
"QUINDIO",63190,"CIRCASIA","CAFE",2011,"2011",2707.2,2072.4,2482.78,1.19802161744837
"QUINDIO",63272,"FILANDIA","CAFE",2011,"2011",2502.3,1641.1,1471.32,0.896545000304674
"QUINDIO",63001,"ARMENIA","CAFE",2011,"2011",2452.5,1763.6,2116.32,1.2
"QUINDIO",63212,"CORDOBA","CAFE",2011,"2011",2154.3,1320.2,1174.04,0.889289501590668
"QUINDIO",63470,"MONTENEGRO","CAFE",2011,"2011",1608,1060.2,1055.72,0.995774382192039
"QUINDIO",63111,"BUENAVISTA","CAFE",2011,"2011",1243.6,781.3,777.4,0.995008319467554
"QUINDIO",63690,"SALENTO","CAFE",2011,"2011",654.5,340.3,270.68,0.795415809579783
"QUINDIO",63401,"LA TEBAIDA","CAFE",2011,"2011",647.4,403.5,443.85,1.1
"RISARALDA",66088,"BELEN DE UMBRIA","CAFE",2011,"2011",7939.08,6840.91,9132.5,1.33498321129791
"RISARALDA",66682,"SANTA ROSA DE CABAL","CAFE",2011,"2011",6428,5475,4751,0.867762557077626
"RISARALDA",66687,"SANTUARIO","CAFE",2011,"2011",6333.24,4770.68,7440.4,1.5596099507827
"RISARALDA",66001,"PEREIRA","CAFE",2011,"2011",6047,5313.8,5504.9,1.03596296435696
"RISARALDA",66045,"APIA","CAFE",2011,"2011",4904.78,4088.5,5108.48,1.24947535771065
"RISARALDA",66440,"MARSELLA","CAFE",2011,"2011",4876.42,4332.69,4382.8,1.01156556319515
"RISARALDA",66594,"QUINCHIA","CAFE",2011,"2011",4094.6,3416.55,2902.36,0.849500226837014
"RISARALDA",66383,"LA CELIA","CAFE",2011,"2011",3739.95,3219.36,3431.7,1.06595720888624
"RISARALDA",66075,"BALBOA","CAFE",2011,"2011",2524,2134,2337,1.09512652296157
"RISARALDA",66318,"GUATICA","CAFE",2011,"2011",2507.44,2088.36,1611,0.771418720910188
"RISARALDA",66170,"DOSQUEBRADAS","CAFE",2011,"2011",1736.64,1506.64,1130,0.750013274571231
"RISARALDA",66456,"MISTRATO","CAFE",2011,"2011",1594.66,1278,1030.23,0.80612676056338
"RISARALDA",66572,"PUEBLO RICO","CAFE",2011,"2011",442.5,225,224,0.995555555555556
"RISARALDA",66400,"LA VIRGINIA","CAFE",2011,"2011",67.2,44.15,55.94,1.26704416761042
"SANTANDER",68689,"SAN VICENTE DE CHUCURI","CAFE",2011,"2011",3376.04898390648,3064.71905376943,1532.35952688472,0.5
"SANTANDER",68755,"SOCORRO","CAFE",2011,"2011",3170,2970,2376,0.8
"SANTANDER",68679,"SAN GIL","CAFE",2011,"2011",1978,1705.54368762691,906.751500981084,0.531649530621368
"SANTANDER",68615,"RIONEGRO","CAFE",2011,"2011",1804,1685,674,0.4
"SANTANDER",68444,"MATANZA","CAFE",2011,"2011",1419,1168,584,0.5
"SANTANDER",68533,"PARAMO","CAFE",2011,"2011",1413.62251914883,1163.37019286114,804.929243396632,0.691894332806503
"SANTANDER",68855,"VALLE DE SAN JOSE","CAFE",2011,"2011",1380,440.670876213013,528.805051455615,1.2
"SANTANDER",68572,"PUENTE NACIONAL","CAFE",2011,"2011",1357.05565919812,987.102762717148,394.841105086859,0.4
"SANTANDER",68217,"COROMORO","CAFE",2011,"2011",1305,1155.85033024832,1155.85033024832,1
"SANTANDER",68549,"PINCHOTE","CAFE",2011,"2011",1305,1200,821.207762874589,0.684339802395491
"SANTANDER",68320,"GUADALUPE","CAFE",2011,"2011",1302,1178.83343243763,731.91028532064,0.620876762722256
"SANTANDER",68051,"ARATOCA","CAFE",2011,"2011",1300,1168.33412055069,1076.37180175257,0.921287654635328
"SANTANDER",68500,"OIBA","CAFE",2011,"2011",1263,1057,670,0.633869441816462
"SANTANDER",68770,"SUAITA","CAFE",2011,"2011",1258,1061.13546992093,636.681281952561,0.6
"SANTANDER",68235,"EL CARMEN DE CHUCURI","CAFE",2011,"2011",1231,1037,518.5,0.5
"SANTANDER",68176,"CHIMA","CAFE",2011,"2011",1213,764,382,0.5
"SANTANDER",68229,"CURITI","CAFE",2011,"2011",1102.71340167514,835.796517098229,515.413618624602,0.616673565970396
"SANTANDER",68167,"CHARALA","CAFE",2011,"2011",1007.71796838834,871.871998017041,586.025732596227,0.672146523720301
"SANTANDER",68498,"OCAMONTE","CAFE",2011,"2011",895,777,543.9,0.7
"SANTANDER",68255,"EL PLAYON","CAFE",2011,"2011",828,749.447821427432,238.762349139029,0.318584352789593
"SANTANDER",68895,"ZAPATOCA","CAFE",2011,"2011",816,675,405,0.6
"SANTANDER",68669,"SAN ANDRES","CAFE",2011,"2011",798,700,280,0.4
"SANTANDER",68209,"CONFINES","CAFE",2011,"2011",792.463059744358,588.246770580731,352.53670097041,0.599300699300699
"SANTANDER",68296,"GALAN","CAFE",2011,"2011",742.07771030456,615.025331972547,259.193271202598,0.421435114503817
"SANTANDER",68077,"BARBOSA","CAFE",2011,"2011",650.101664922737,599.576434326596,550.680976107262,0.91845
"SANTANDER",68745,"SIMACOTA","CAFE",2011,"2011",638.397419443804,493.660126260678,247.28292078217,0.500917347032382
"SANTANDER",68464,"MOGOTES","CAFE",2011,"2011",631.8,566.04,396.228,0.7
"SANTANDER",68324,"GUAVATA","CAFE",2011,"2011",630,430,172,0.4
"SANTANDER",68276,"FLORIDABLANCA","CAFE",2011,"2011",625.035255515228,492.284712525215,292.832591342922,0.594843967103534
"SANTANDER",68079,"BARICHARA","CAFE",2011,"2011",618,515,257.5,0.5
"SANTANDER",68092,"BETULIA","CAFE",2011,"2011",601.791458443087,478.419550805376,278.288819191878,0.58168362627197
"SANTANDER",68001,"BUCARAMANGA","CAFE",2011,"2011",600,544,217.6,0.4
"SANTANDER",68020,"ALBANIA","CAFE",2011,"2011",525.713862830021,367.343242411167,138.595122103448,0.377290517701477
"SANTANDER",68271,"FLORIAN","CAFE",2011,"2011",518,382,152.8,0.4
